test_num,pinned_thread,thread1,thread2,thread1_rep_1_wins,thread1_rep_2_wins,thread1_rep_3_wins,thread2_rep_1_wins,thread2_rep_2_wins,thread2_rep_3_wins,thread1_total_wins,thread2_total_wins,total
15,24,12,28,502,499,500,498,501,500,1501,1499,3000
15,25,12,28,500,501,501,500,499,499,1502,1498,3000
15,26,12,28,500,504,500,500,496,500,1504,1496,3000
15,27,12,28,501,503,500,499,497,500,1504,1496,3000
15,28,12,28,523,502,783,477,498,217,1808,1192,3000
15,29,12,28,500,499,502,500,501,498,1501,1499,3000
15,30,12,28,499,502,501,501,498,499,1502,1498,3000
15,31,12,28,501,500,500,499,500,500,1501,1499,3000
15,0,13,29,499,501,503,501,499,497,1503,1497,3000
15,1,13,29,502,506,501,498,494,499,1509,1491,3000
15,2,13,29,501,499,501,499,501,499,1501,1499,3000
15,3,13,29,499,493,503,501,507,497,1495,1505,3000
15,4,13,29,503,507,497,497,493,503,1507,1493,3000
15,5,13,29,501,501,498,499,499,502,1500,1500,3000
15,6,13,29,500,500,498,500,500,502,1498,1502,3000
15,7,13,29,502,500,501,498,500,499,1503,1497,3000
15,8,13,29,503,500,499,497,500,501,1502,1498,3000
15,9,13,29,499,499,502,501,501,498,1500,1500,3000
15,10,13,29,501,500,499,499,500,501,1500,1500,3000
15,11,13,29,500,500,500,500,500,500,1500,1500,3000
15,12,13,29,500,500,499,500,500,501,1499,1501,3000
15,13,13,29,500,499,500,500,501,500,1499,1501,3000
15,14,13,29,500,501,501,500,499,499,1502,1498,3000
15,15,13,29,498,500,501,502,500,499,1499,1501,3000
15,16,13,29,504,503,504,496,497,496,1511,1489,3000
15,17,13,29,499,491,504,501,509,496,1494,1506,3000
15,18,13,29,502,501,498,498,499,502,1501,1499,3000
15,19,13,29,502,502,494,498,498,506,1498,1502,3000
15,20,13,29,504,500,503,496,500,497,1507,1493,3000
15,21,13,29,496,503,497,504,497,503,1496,1504,3000
15,22,13,29,505,501,499,495,499,501,1505,1495,3000
15,23,13,29,499,495,502,501,505,498,1496,1504,3000
15,24,13,29,501,501,498,499,499,502,1500,1500,3000
15,25,13,29,500,500,497,500,500,503,1497,1503,3000
15,26,13,29,501,501,500,499,499,500,1502,1498,3000
15,27,13,29,501,499,499,499,501,501,1499,1501,3000
15,28,13,29,501,500,501,499,500,499,1502,1498,3000
15,29,13,29,502,499,679,498,501,321,1680,1320,3000
15,30,13,29,501,501,501,499,499,499,1503,1497,3000
15,31,13,29,498,499,502,502,501,498,1499,1501,3000
15,0,14,30,507,499,501,493,501,499,1507,1493,3000
15,1,14,30,511,506,502,489,494,498,1519,1481,3000
15,2,14,30,500,501,504,500,499,496,1505,1495,3000
15,3,14,30,501,508,505,499,492,495,1514,1486,3000
15,4,14,30,502,499,501,498,501,499,1502,1498,3000
15,5,14,30,504,502,501,496,498,499,1507,1493,3000
15,6,14,30,510,495,499,490,505,501,1504,1496,3000
15,7,14,30,503,495,503,497,505,497,1501,1499,3000
15,8,14,30,502,500,502,498,500,498,1504,1496,3000
15,9,14,30,502,501,501,498,499,499,1504,1496,3000
15,10,14,30,499,501,500,501,499,500,1500,1500,3000
15,11,14,30,500,500,502,500,500,498,1502,1498,3000
15,12,14,30,502,502,501,498,498,499,1505,1495,3000
15,13,14,30,500,498,501,500,502,499,1499,1501,3000
15,14,14,30,6,501,499,994,499,501,1006,1994,3000
15,15,14,30,502,501,502,498,499,498,1505,1495,3000
15,16,14,30,501,502,501,499,498,499,1504,1496,3000
15,17,14,30,500,502,505,500,498,495,1507,1493,3000
15,18,14,30,498,499,496,502,501,504,1493,1507,3000
15,19,14,30,499,498,499,501,502,501,1496,1504,3000
15,20,14,30,501,507,503,499,493,497,1511,1489,3000
15,21,14,30,502,499,503,498,501,497,1504,1496,3000
15,22,14,30,500,501,499,500,499,501,1500,1500,3000
15,23,14,30,499,497,501,501,503,499,1497,1503,3000
15,24,14,30,501,500,499,499,500,501,1500,1500,3000
15,25,14,30,502,500,500,498,500,500,1502,1498,3000
15,26,14,30,500,500,500,500,500,500,1500,1500,3000
15,27,14,30,502,502,501,498,498,499,1505,1495,3000
15,28,14,30,500,500,501,500,500,499,1501,1499,3000
15,29,14,30,501,500,501,499,500,499,1502,1498,3000
15,30,14,30,500,500,500,500,500,500,1500,1500,3000
15,31,14,30,502,500,501,498,500,499,1503,1497,3000
15,0,15,31,504,501,507,496,499,493,1512,1488,3000
15,1,15,31,502,504,503,498,496,497,1509,1491,3000
15,2,15,31,499,500,506,501,500,494,1505,1495,3000
15,3,15,31,499,504,500,501,496,500,1503,1497,3000
15,4,15,31,503,495,497,497,505,503,1495,1505,3000
15,5,15,31,504,499,502,496,501,498,1505,1495,3000
15,6,15,31,502,507,496,498,493,504,1505,1495,3000
15,7,15,31,501,506,500,499,494,500,1507,1493,3000
15,8,15,31,501,503,500,499,497,500,1504,1496,3000
15,9,15,31,500,501,501,500,499,499,1502,1498,3000
15,10,15,31,499,500,501,501,500,499,1500,1500,3000
15,11,15,31,501,499,501,499,501,499,1501,1499,3000
15,12,15,31,500,502,501,500,498,499,1503,1497,3000
15,13,15,31,500,501,501,500,499,499,1502,1498,3000
15,14,15,31,500,500,500,500,500,500,1500,1500,3000
15,15,15,31,500,483,501,500,517,499,1484,1516,3000
15,16,15,31,497,500,500,503,500,500,1497,1503,3000
15,17,15,31,504,502,504,496,498,496,1510,1490,3000
15,18,15,31,499,498,500,501,502,500,1497,1503,3000
15,19,15,31,498,499,493,502,501,507,1490,1510,3000
15,20,15,31,505,501,493,495,499,507,1499,1501,3000
15,21,15,31,496,502,495,504,498,505,1493,1507,3000
15,22,15,31,502,505,500,498,495,500,1507,1493,3000
15,23,15,31,500,500,507,500,500,493,1507,1493,3000
15,24,15,31,500,502,499,500,498,501,1501,1499,3000
15,25,15,31,501,500,501,499,500,499,1502,1498,3000
15,26,15,31,501,501,502,499,499,498,1504,1496,3000
15,27,15,31,501,500,502,499,500,498,1503,1497,3000
15,28,15,31,500,500,500,500,500,500,1500,1500,3000
15,29,15,31,500,500,501,500,500,499,1501,1499,3000
15,30,15,31,500,501,500,500,499,500,1501,1499,3000
15,31,15,31,499,500,502,501,500,498,1501,1499,3000
34,0,0,16,498,500,503,502,500,497,1501,1499,3000
34,1,0,16,503,499,499,497,501,501,1501,1499,3000
34,2,0,16,502,500,500,498,500,500,1502,1498,3000
34,3,0,16,500,502,500,500,498,500,1502,1498,3000
34,4,0,16,501,500,500,499,500,500,1501,1499,3000
34,5,0,16,499,501,499,501,499,501,1499,1501,3000
34,6,0,16,499,499,502,501,501,498,1500,1500,3000
34,7,0,16,501,500,499,499,500,501,1500,1500,3000
34,8,0,16,499,501,495,501,499,505,1495,1505,3000
34,9,0,16,502,499,492,498,501,508,1493,1507,3000
34,10,0,16,510,494,499,490,506,501,1503,1497,3000
34,11,0,16,505,499,496,495,501,504,1500,1500,3000
34,12,0,16,500,499,499,500,501,501,1498,1502,3000
34,13,0,16,499,504,499,501,496,501,1502,1498,3000
34,14,0,16,500,496,501,500,504,499,1497,1503,3000
34,15,0,16,499,498,499,501,502,501,1496,1504,3000
34,16,0,16,501,500,504,499,500,496,1505,1495,3000
34,17,0,16,501,503,501,499,497,499,1505,1495,3000
34,18,0,16,498,502,497,502,498,503,1497,1503,3000
34,19,0,16,499,498,500,501,502,500,1497,1503,3000
34,20,0,16,502,501,501,498,499,499,1504,1496,3000
34,21,0,16,500,501,502,500,499,498,1503,1497,3000
34,22,0,16,502,500,501,498,500,499,1503,1497,3000
34,23,0,16,501,498,500,499,502,500,1499,1501,3000
34,24,0,16,501,495,501,499,505,499,1497,1503,3000
34,25,0,16,503,493,491,497,507,509,1487,1513,3000
34,26,0,16,496,499,500,504,501,500,1495,1505,3000
34,27,0,16,500,502,498,500,498,502,1500,1500,3000
34,28,0,16,499,498,500,501,502,500,1497,1503,3000
34,29,0,16,505,502,498,495,498,502,1505,1495,3000
34,30,0,16,502,497,501,498,503,499,1500,1500,3000
34,31,0,16,498,499,496,502,501,504,1493,1507,3000
34,0,1,17,500,501,503,500,499,497,1504,1496,3000
34,1,1,17,500,501,501,500,499,499,1502,1498,3000
34,2,1,17,501,499,501,499,501,499,1501,1499,3000
34,3,1,17,500,498,500,500,502,500,1498,1502,3000
34,4,1,17,503,500,501,497,500,499,1504,1496,3000
34,5,1,17,500,500,501,500,500,499,1501,1499,3000
34,6,1,17,501,499,501,499,501,499,1501,1499,3000
34,7,1,17,496,502,500,504,498,500,1498,1502,3000
34,8,1,17,498,496,494,502,504,506,1488,1512,3000
34,9,1,17,505,496,502,495,504,498,1503,1497,3000
34,10,1,17,501,508,506,499,492,494,1515,1485,3000
34,11,1,17,499,502,501,501,498,499,1502,1498,3000
34,12,1,17,504,496,500,496,504,500,1500,1500,3000
34,13,1,17,495,498,503,505,502,497,1496,1504,3000
34,14,1,17,500,505,499,500,495,501,1504,1496,3000
34,15,1,17,499,499,499,501,501,501,1497,1503,3000
34,16,1,17,500,501,500,500,499,500,1501,1499,3000
34,17,1,17,501,499,499,499,501,501,1499,1501,3000
34,18,1,17,500,501,498,500,499,502,1499,1501,3000
34,19,1,17,499,501,500,501,499,500,1500,1500,3000
34,20,1,17,498,501,500,502,499,500,1499,1501,3000
34,21,1,17,499,499,501,501,501,499,1499,1501,3000
34,22,1,17,500,502,501,500,498,499,1503,1497,3000
34,23,1,17,501,501,499,499,499,501,1501,1499,3000
34,24,1,17,500,506,501,500,494,499,1507,1493,3000
34,25,1,17,499,498,501,501,502,499,1498,1502,3000
34,26,1,17,504,502,498,496,498,502,1504,1496,3000
34,27,1,17,499,500,500,501,500,500,1499,1501,3000
34,28,1,17,503,503,500,497,497,500,1506,1494,3000
34,29,1,17,498,499,501,502,501,499,1498,1502,3000
34,30,1,17,500,493,502,500,507,498,1495,1505,3000
34,31,1,17,501,505,501,499,495,499,1507,1493,3000
34,0,2,18,499,498,502,501,502,498,1499,1501,3000
34,1,2,18,501,500,500,499,500,500,1501,1499,3000
34,2,2,18,493,501,457,507,499,543,1451,1549,3000
34,3,2,18,501,497,500,499,503,500,1498,1502,3000
34,4,2,18,500,502,502,500,498,498,1504,1496,3000
34,5,2,18,499,501,500,501,499,500,1500,1500,3000
34,6,2,18,502,502,500,498,498,500,1504,1496,3000
34,7,2,18,501,499,501,499,501,499,1501,1499,3000
34,8,2,18,501,501,502,499,499,498,1504,1496,3000
34,9,2,18,506,502,498,494,498,502,1506,1494,3000
34,10,2,18,502,495,502,498,505,498,1499,1501,3000
34,11,2,18,499,505,501,501,495,499,1505,1495,3000
34,12,2,18,508,501,503,492,499,497,1512,1488,3000
34,13,2,18,501,502,503,499,498,497,1506,1494,3000
34,14,2,18,502,501,504,498,499,496,1507,1493,3000
34,15,2,18,496,496,499,504,504,501,1491,1509,3000
34,16,2,18,501,500,500,499,500,500,1501,1499,3000
34,17,2,18,499,498,502,501,502,498,1499,1501,3000
34,18,2,18,500,499,500,500,501,500,1499,1501,3000
34,19,2,18,500,501,501,500,499,499,1502,1498,3000
34,20,2,18,502,504,500,498,496,500,1506,1494,3000
34,21,2,18,500,500,499,500,500,501,1499,1501,3000
34,22,2,18,504,500,500,496,500,500,1504,1496,3000
34,23,2,18,500,500,499,500,500,501,1499,1501,3000
34,24,2,18,500,503,496,500,497,504,1499,1501,3000
34,25,2,18,498,501,498,502,499,502,1497,1503,3000
34,26,2,18,499,503,502,501,497,498,1504,1496,3000
34,27,2,18,500,503,498,500,497,502,1501,1499,3000
34,28,2,18,498,496,498,502,504,502,1492,1508,3000
34,29,2,18,496,492,499,504,508,501,1487,1513,3000
34,30,2,18,502,500,502,498,500,498,1504,1496,3000
34,31,2,18,499,508,500,501,492,500,1507,1493,3000
34,0,3,19,502,500,501,498,500,499,1503,1497,3000
34,1,3,19,502,501,500,498,499,500,1503,1497,3000
34,2,3,19,500,501,500,500,499,500,1501,1499,3000
34,3,3,19,482,496,456,518,504,544,1434,1566,3000
34,4,3,19,500,500,500,500,500,500,1500,1500,3000
34,5,3,19,497,500,500,503,500,500,1497,1503,3000
34,6,3,19,505,499,502,495,501,498,1506,1494,3000
34,7,3,19,501,500,499,499,500,501,1500,1500,3000
34,8,3,19,487,502,510,513,498,490,1499,1501,3000
34,9,3,19,493,495,504,507,505,496,1492,1508,3000
34,10,3,19,509,499,500,491,501,500,1508,1492,3000
34,11,3,19,494,499,490,506,501,510,1483,1517,3000
34,12,3,19,498,503,506,502,497,494,1507,1493,3000
34,13,3,19,510,500,502,490,500,498,1512,1488,3000
34,14,3,19,500,505,498,500,495,502,1503,1497,3000
34,15,3,19,498,494,498,502,506,502,1490,1510,3000
34,16,3,19,500,500,503,500,500,497,1503,1497,3000
34,17,3,19,500,500,501,500,500,499,1501,1499,3000
34,18,3,19,500,501,500,500,499,500,1501,1499,3000
34,19,3,19,500,500,500,500,500,500,1500,1500,3000
34,20,3,19,500,501,500,500,499,500,1501,1499,3000
34,21,3,19,499,501,500,501,499,500,1500,1500,3000
34,22,3,19,502,503,500,498,497,500,1505,1495,3000
34,23,3,19,500,500,504,500,500,496,1504,1496,3000
34,24,3,19,498,508,501,502,492,499,1507,1493,3000
34,25,3,19,501,499,501,499,501,499,1501,1499,3000
34,26,3,19,499,499,500,501,501,500,1498,1502,3000
34,27,3,19,504,504,496,496,496,504,1504,1496,3000
34,28,3,19,502,497,505,498,503,495,1504,1496,3000
34,29,3,19,499,501,500,501,499,500,1500,1500,3000
34,30,3,19,502,501,500,498,499,500,1503,1497,3000
34,31,3,19,502,508,502,498,492,498,1512,1488,3000
34,0,4,20,499,500,495,501,500,505,1494,1506,3000
34,1,4,20,499,501,499,501,499,501,1499,1501,3000
34,2,4,20,502,498,501,498,502,499,1501,1499,3000
34,3,4,20,500,500,501,500,500,499,1501,1499,3000
34,4,4,20,500,496,452,500,504,548,1448,1552,3000
34,5,4,20,499,499,501,501,501,499,1499,1501,3000
34,6,4,20,499,502,501,501,498,499,1502,1498,3000
34,7,4,20,501,499,500,499,501,500,1500,1500,3000
34,8,4,20,503,499,498,497,501,502,1500,1500,3000
34,9,4,20,498,497,502,502,503,498,1497,1503,3000
34,10,4,20,502,504,500,498,496,500,1506,1494,3000
34,11,4,20,500,499,499,500,501,501,1498,1502,3000
34,12,4,20,499,488,505,501,512,495,1492,1508,3000
34,13,4,20,500,501,501,500,499,499,1502,1498,3000
34,14,4,20,499,500,498,501,500,502,1497,1503,3000
34,15,4,20,501,498,501,499,502,499,1500,1500,3000
34,16,4,20,499,497,500,501,503,500,1496,1504,3000
34,17,4,20,500,501,501,500,499,499,1502,1498,3000
34,18,4,20,500,500,501,500,500,499,1501,1499,3000
34,19,4,20,498,498,499,502,502,501,1495,1505,3000
34,20,4,20,499,502,500,501,498,500,1501,1499,3000
34,21,4,20,501,499,501,499,501,499,1501,1499,3000
34,22,4,20,502,499,500,498,501,500,1501,1499,3000
34,23,4,20,501,500,500,499,500,500,1501,1499,3000
34,24,4,20,503,500,509,497,500,491,1512,1488,3000
34,25,4,20,502,505,498,498,495,502,1505,1495,3000
34,26,4,20,501,498,500,499,502,500,1499,1501,3000
34,27,4,20,504,493,501,496,507,499,1498,1502,3000
34,28,4,20,502,499,498,498,501,502,1499,1501,3000
34,29,4,20,497,503,506,503,497,494,1506,1494,3000
34,30,4,20,502,500,501,498,500,499,1503,1497,3000
34,31,4,20,498,498,492,502,502,508,1488,1512,3000
34,0,5,21,499,498,500,501,502,500,1497,1503,3000
34,1,5,21,501,501,499,499,499,501,1501,1499,3000
34,2,5,21,501,499,501,499,501,499,1501,1499,3000
34,3,5,21,502,502,500,498,498,500,1504,1496,3000
34,4,5,21,502,501,502,498,499,498,1505,1495,3000
34,5,5,21,497,500,500,503,500,500,1497,1503,3000
34,6,5,21,501,502,499,499,498,501,1502,1498,3000
34,7,5,21,501,500,501,499,500,499,1502,1498,3000
34,8,5,21,495,497,499,505,503,501,1491,1509,3000
34,9,5,21,507,497,499,493,503,501,1503,1497,3000
34,10,5,21,502,498,505,498,502,495,1505,1495,3000
34,11,5,21,494,495,501,506,505,499,1490,1510,3000
34,12,5,21,499,502,497,501,498,503,1498,1502,3000
34,13,5,21,504,499,503,496,501,497,1506,1494,3000
34,14,5,21,501,502,500,499,498,500,1503,1497,3000
34,15,5,21,498,501,500,502,499,500,1499,1501,3000
34,16,5,21,500,501,497,500,499,503,1498,1502,3000
34,17,5,21,501,499,500,499,501,500,1500,1500,3000
34,18,5,21,501,502,500,499,498,500,1503,1497,3000
34,19,5,21,499,501,500,501,499,500,1500,1500,3000
34,20,5,21,501,502,500,499,498,500,1503,1497,3000
34,21,5,21,513,500,501,487,500,499,1514,1486,3000
34,22,5,21,500,501,500,500,499,500,1501,1499,3000
34,23,5,21,502,500,501,498,500,499,1503,1497,3000
34,24,5,21,501,487,499,499,513,501,1487,1513,3000
34,25,5,21,501,500,495,499,500,505,1496,1504,3000
34,26,5,21,499,511,499,501,489,501,1509,1491,3000
34,27,5,21,499,488,505,501,512,495,1492,1508,3000
34,28,5,21,499,503,500,501,497,500,1502,1498,3000
34,29,5,21,499,492,504,501,508,496,1495,1505,3000
34,30,5,21,498,502,500,502,498,500,1500,1500,3000
34,31,5,21,496,499,502,504,501,498,1497,1503,3000
34,0,6,22,497,504,500,503,496,500,1501,1499,3000
34,1,6,22,501,499,502,499,501,498,1502,1498,3000
34,2,6,22,497,501,501,503,499,499,1499,1501,3000
34,3,6,22,500,501,500,500,499,500,1501,1499,3000
34,4,6,22,500,498,500,500,502,500,1498,1502,3000
34,5,6,22,500,499,500,500,501,500,1499,1501,3000
34,6,6,22,501,500,500,499,500,500,1501,1499,3000
34,7,6,22,503,503,499,497,497,501,1505,1495,3000
34,8,6,22,499,502,499,501,498,501,1500,1500,3000
34,9,6,22,502,494,501,498,506,499,1497,1503,3000
34,10,6,22,503,511,504,497,489,496,1518,1482,3000
34,11,6,22,501,499,497,499,501,503,1497,1503,3000
34,12,6,22,503,502,504,497,498,496,1509,1491,3000
34,13,6,22,497,499,506,503,501,494,1502,1498,3000
34,14,6,22,500,499,500,500,501,500,1499,1501,3000
34,15,6,22,499,498,511,501,502,489,1508,1492,3000
34,16,6,22,499,502,499,501,498,501,1500,1500,3000
34,17,6,22,500,498,499,500,502,501,1497,1503,3000
34,18,6,22,499,501,500,501,499,500,1500,1500,3000
34,19,6,22,501,500,500,499,500,500,1501,1499,3000
34,20,6,22,500,499,502,500,501,498,1501,1499,3000
34,21,6,22,501,499,501,499,501,499,1501,1499,3000
34,22,6,22,500,500,498,500,500,502,1498,1502,3000
34,23,6,22,500,498,500,500,502,500,1498,1502,3000
34,24,6,22,500,500,501,500,500,499,1501,1499,3000
34,25,6,22,500,499,503,500,501,497,1502,1498,3000
34,26,6,22,502,500,500,498,500,500,1502,1498,3000
34,27,6,22,499,500,500,501,500,500,1499,1501,3000
34,28,6,22,501,499,499,499,501,501,1499,1501,3000
34,29,6,22,500,503,505,500,497,495,1508,1492,3000
34,30,6,22,483,503,502,517,497,498,1488,1512,3000
34,31,6,22,499,502,502,501,498,498,1503,1497,3000
34,0,7,23,498,501,499,502,499,501,1498,1502,3000
34,1,7,23,501,504,501,499,496,499,1506,1494,3000
34,2,7,23,502,499,501,498,501,499,1502,1498,3000
34,3,7,23,499,499,499,501,501,501,1497,1503,3000
34,4,7,23,500,502,501,500,498,499,1503,1497,3000
34,5,7,23,500,501,500,500,499,500,1501,1499,3000
34,6,7,23,500,500,502,500,500,498,1502,1498,3000
34,7,7,23,488,500,492,512,500,508,1480,1520,3000
34,8,7,23,502,488,506,498,512,494,1496,1504,3000
34,9,7,23,499,502,500,501,498,500,1501,1499,3000
34,10,7,23,503,496,500,497,504,500,1499,1501,3000
34,11,7,23,497,495,494,503,505,506,1486,1514,3000
34,12,7,23,503,494,504,497,506,496,1501,1499,3000
34,13,7,23,502,499,504,498,501,496,1505,1495,3000
34,14,7,23,498,498,501,502,502,499,1497,1503,3000
34,15,7,23,501,513,499,499,487,501,1513,1487,3000
34,16,7,23,501,497,498,499,503,502,1496,1504,3000
34,17,7,23,500,501,500,500,499,500,1501,1499,3000
34,18,7,23,501,502,504,499,498,496,1507,1493,3000
34,19,7,23,498,500,501,502,500,499,1499,1501,3000
34,20,7,23,499,499,500,501,501,500,1498,1502,3000
34,21,7,23,498,500,500,502,500,500,1498,1502,3000
34,22,7,23,501,502,502,499,498,498,1505,1495,3000
34,23,7,23,500,500,500,500,500,500,1500,1500,3000
34,24,7,23,501,501,505,499,499,495,1507,1493,3000
34,25,7,23,499,500,501,501,500,499,1500,1500,3000
34,26,7,23,503,513,498,497,487,502,1514,1486,3000
34,27,7,23,503,496,502,497,504,498,1501,1499,3000
34,28,7,23,499,509,498,501,491,502,1506,1494,3000
34,29,7,23,500,493,483,500,507,517,1476,1524,3000
34,30,7,23,499,502,492,501,498,508,1493,1507,3000
34,31,7,23,499,505,502,501,495,498,1506,1494,3000
34,0,8,24,502,501,499,498,499,501,1502,1498,3000
34,1,8,24,499,495,500,501,505,500,1494,1506,3000
34,2,8,24,503,497,513,497,503,487,1513,1487,3000
34,3,8,24,502,503,499,498,497,501,1504,1496,3000
34,4,8,24,499,504,499,501,496,501,1502,1498,3000
34,5,8,24,507,502,479,493,498,521,1488,1512,3000
34,6,8,24,502,498,499,498,502,501,1499,1501,3000
34,7,8,24,499,511,499,501,489,501,1509,1491,3000
34,8,8,24,500,499,501,500,501,499,1500,1500,3000
34,9,8,24,499,500,501,501,500,499,1500,1500,3000
34,10,8,24,502,499,499,498,501,501,1500,1500,3000
34,11,8,24,501,501,500,499,499,500,1502,1498,3000
34,12,8,24,500,499,500,500,501,500,1499,1501,3000
34,13,8,24,499,501,500,501,499,500,1500,1500,3000
34,14,8,24,500,501,500,500,499,500,1501,1499,3000
34,15,8,24,500,503,500,500,497,500,1503,1497,3000
34,16,8,24,504,502,500,496,498,500,1506,1494,3000
34,17,8,24,502,506,494,498,494,506,1502,1498,3000
34,18,8,24,501,498,498,499,502,502,1497,1503,3000
34,19,8,24,501,500,497,499,500,503,1498,1502,3000
34,20,8,24,503,497,497,497,503,503,1497,1503,3000
34,21,8,24,501,501,501,499,499,499,1503,1497,3000
34,22,8,24,493,510,506,507,490,494,1509,1491,3000
34,23,8,24,499,505,498,501,495,502,1502,1498,3000
34,24,8,24,493,500,501,507,500,499,1494,1506,3000
34,25,8,24,501,501,498,499,499,502,1500,1500,3000
34,26,8,24,503,500,500,497,500,500,1503,1497,3000
34,27,8,24,500,499,500,500,501,500,1499,1501,3000
34,28,8,24,498,500,500,502,500,500,1498,1502,3000
34,29,8,24,499,501,501,501,499,499,1501,1499,3000
34,30,8,24,500,498,499,500,502,501,1497,1503,3000
34,31,8,24,499,499,500,501,501,500,1498,1502,3000
34,0,9,25,494,493,497,506,507,503,1484,1516,3000
34,1,9,25,504,503,502,496,497,498,1509,1491,3000
34,2,9,25,498,508,501,502,492,499,1507,1493,3000
34,3,9,25,498,508,497,502,492,503,1503,1497,3000
34,4,9,25,497,506,504,503,494,496,1507,1493,3000
34,5,9,25,507,499,504,493,501,496,1510,1490,3000
34,6,9,25,492,498,503,508,502,497,1493,1507,3000
34,7,9,25,498,499,501,502,501,499,1498,1502,3000
34,8,9,25,499,500,499,501,500,501,1498,1502,3000
34,9,9,25,499,501,500,501,499,500,1500,1500,3000
34,10,9,25,501,499,503,499,501,497,1503,1497,3000
34,11,9,25,498,502,500,502,498,500,1500,1500,3000
34,12,9,25,501,499,502,499,501,498,1502,1498,3000
34,13,9,25,501,499,500,499,501,500,1500,1500,3000
34,14,9,25,500,500,501,500,500,499,1501,1499,3000
34,15,9,25,501,499,501,499,501,499,1501,1499,3000
34,16,9,25,498,494,497,502,506,503,1489,1511,3000
34,17,9,25,495,492,494,505,508,506,1481,1519,3000
34,18,9,25,495,497,501,505,503,499,1493,1507,3000
34,19,9,25,503,502,496,497,498,504,1501,1499,3000
34,20,9,25,501,504,503,499,496,497,1508,1492,3000
34,21,9,25,501,500,498,499,500,502,1499,1501,3000
34,22,9,25,501,500,493,499,500,507,1494,1506,3000
34,23,9,25,506,495,501,494,505,499,1502,1498,3000
34,24,9,25,501,500,501,499,500,499,1502,1498,3000
34,25,9,25,501,500,500,499,500,500,1501,1499,3000
34,26,9,25,498,504,501,502,496,499,1503,1497,3000
34,27,9,25,501,502,501,499,498,499,1504,1496,3000
34,28,9,25,501,501,501,499,499,499,1503,1497,3000
34,29,9,25,499,501,500,501,499,500,1500,1500,3000
34,30,9,25,502,501,500,498,499,500,1503,1497,3000
34,31,9,25,501,500,500,499,500,500,1501,1499,3000
34,0,10,26,500,502,501,500,498,499,1503,1497,3000
34,1,10,26,501,499,504,499,501,496,1504,1496,3000
34,2,10,26,501,501,499,499,499,501,1501,1499,3000
34,3,10,26,497,507,500,503,493,500,1504,1496,3000
34,4,10,26,504,498,499,496,502,501,1501,1499,3000
34,5,10,26,502,503,498,498,497,502,1503,1497,3000
34,6,10,26,501,502,500,499,498,500,1503,1497,3000
34,7,10,26,504,501,491,496,499,509,1496,1504,3000
34,8,10,26,502,500,500,498,500,500,1502,1498,3000
34,9,10,26,502,500,502,498,500,498,1504,1496,3000
34,10,10,26,474,501,500,526,499,500,1475,1525,3000
34,11,10,26,499,500,501,501,500,499,1500,1500,3000
34,12,10,26,499,499,501,501,501,499,1499,1501,3000
34,13,10,26,501,501,500,499,499,500,1502,1498,3000
34,14,10,26,501,501,499,499,499,501,1501,1499,3000
34,15,10,26,502,500,499,498,500,501,1501,1499,3000
34,16,10,26,497,501,490,503,499,510,1488,1512,3000
34,17,10,26,502,494,497,498,506,503,1493,1507,3000
34,18,10,26,501,506,502,499,494,498,1509,1491,3000
34,19,10,26,501,499,501,499,501,499,1501,1499,3000
34,20,10,26,503,494,501,497,506,499,1498,1502,3000
34,21,10,26,499,501,497,501,499,503,1497,1503,3000
34,22,10,26,500,498,495,500,502,505,1493,1507,3000
34,23,10,26,500,501,500,500,499,500,1501,1499,3000
34,24,10,26,498,500,502,502,500,498,1500,1500,3000
34,25,10,26,501,502,501,499,498,499,1504,1496,3000
34,26,10,26,501,500,500,499,500,500,1501,1499,3000
34,27,10,26,499,498,501,501,502,499,1498,1502,3000
34,28,10,26,500,502,500,500,498,500,1502,1498,3000
34,29,10,26,500,501,500,500,499,500,1501,1499,3000
34,30,10,26,498,501,501,502,499,499,1500,1500,3000
34,31,10,26,500,501,502,500,499,498,1503,1497,3000
34,0,11,27,498,499,499,502,501,501,1496,1504,3000
34,1,11,27,503,501,500,497,499,500,1504,1496,3000
34,2,11,27,500,504,505,500,496,495,1509,1491,3000
34,3,11,27,500,494,502,500,506,498,1496,1504,3000
34,4,11,27,503,503,496,497,497,504,1502,1498,3000
34,5,11,27,502,506,500,498,494,500,1508,1492,3000
34,6,11,27,497,500,503,503,500,497,1500,1500,3000
34,7,11,27,499,501,500,501,499,500,1500,1500,3000
34,8,11,27,503,501,503,497,499,497,1507,1493,3000
34,9,11,27,502,500,502,498,500,498,1504,1496,3000
34,10,11,27,500,502,499,500,498,501,1501,1499,3000
34,11,11,27,499,501,497,501,499,503,1497,1503,3000
34,12,11,27,500,501,502,500,499,498,1503,1497,3000
34,13,11,27,501,501,500,499,499,500,1502,1498,3000
34,14,11,27,502,501,500,498,499,500,1503,1497,3000
34,15,11,27,500,501,501,500,499,499,1502,1498,3000
34,16,11,27,501,498,500,499,502,500,1499,1501,3000
34,17,11,27,499,502,501,501,498,499,1502,1498,3000
34,18,11,27,501,503,502,499,497,498,1506,1494,3000
34,19,11,27,503,504,503,497,496,497,1510,1490,3000
34,20,11,27,495,497,497,505,503,503,1489,1511,3000
34,21,11,27,493,499,498,507,501,502,1490,1510,3000
