test0,test0_from_core,test0_to_core,test0_avg_latency,test1,test1_from_core,test1_to_core,test1_avg_latency
14,5,7,8.0,14,2,4,12.1
14,5,7,3.2,14,2,6,15.2
14,5,7,17.7,14,2,8,3.5
14,5,7,17.0,14,2,9,20.2
14,5,7,3.6,14,2,10,7.2
14,5,7,18.0,14,2,11,19.8
14,5,7,10.4,14,3,4,7.4
14,5,7,16.6,14,3,6,17.0
14,5,7,15.9,14,3,8,2.2
14,5,7,17.3,14,3,9,17.3
14,5,7,8.4,14,3,10,21.6
14,5,7,16.6,14,3,11,8.9
14,5,7,3.7,14,4,6,33.5
14,5,7,17.0,14,4,8,20.9
14,5,7,21.3,14,4,9,22.4
14,5,7,9.1,14,4,10,15.9
14,5,7,20.9,14,4,11,6.0
14,5,7,5.1,14,6,8,18.4
14,5,7,22.0,14,6,9,9.8
14,5,7,8.9,14,6,10,19.1
14,5,7,17.0,14,6,11,18.1
14,5,7,17.3,14,8,9,16.2
14,5,7,20.2,14,8,10,22.0
14,5,7,9.7,14,8,11,16.4
14,5,7,51.9,14,9,10,25.6
14,5,7,8.8,14,9,11,16.4
14,5,7,24.5,14,10,11,4.6
14,5,8,37.5,14,0,1,21.5
14,5,8,13.6,14,0,2,14.2
14,5,8,3.4,14,0,3,20.6
14,5,8,6.7,14,0,4,53.3
14,5,8,3.7,14,0,6,19.8
14,5,8,4.4,14,0,7,7.8
14,5,8,59.1,14,0,9,12.6
14,5,8,20.6,14,0,10,16.2
14,5,8,25.6,14,0,11,10.7
14,5,8,24.6,14,1,2,6.4
14,5,8,19.1,14,1,3,16.2
14,5,8,3.9,14,1,4,15.9
14,5,8,4.1,14,1,6,21.6
14,5,8,20.2,14,1,7,14.4
14,5,8,4.3,14,1,9,10.6
14,5,8,19.5,14,1,10,53.7
14,5,8,7.6,14,1,11,19.6
14,5,8,18.4,14,2,3,19.1
14,5,8,10.6,14,2,4,24.5
14,5,8,9.6,14,2,6,19.8
14,5,8,24.2,14,2,7,3.6
14,5,8,29.9,14,2,9,15.9
14,5,8,16.4,14,2,10,17.3
14,5,8,37.8,14,2,11,22.4
14,5,8,26.7,14,3,4,24.5
14,5,8,32.8,14,3,6,19.8
14,5,8,18.4,14,3,7,20.9
14,5,8,3.7,14,3,9,5.2
14,5,8,5.8,14,3,10,27.0
14,5,8,22.4,14,3,11,14.1
14,5,8,15.9,14,4,6,33.2
14,5,8,15.2,14,4,7,12.0
14,5,8,20.9,14,4,9,19.1
14,5,8,18.8,14,4,10,5.0
14,5,8,6.3,14,4,11,14.0
14,5,8,3.9,14,6,7,14.1
14,5,8,18.0,14,6,9,18.4
14,5,8,16.2,14,6,10,12.4
14,5,8,3.7,14,6,11,18.6
14,5,8,3.8,14,7,9,22.7
14,5,8,19.5,14,7,10,6.9
14,5,8,5.7,14,7,11,16.7
14,5,8,9.1,14,9,10,18.4
14,5,8,3.5,14,9,11,9.1
14,5,8,13.3,14,10,11,11.9
14,5,9,23.1,14,0,1,20.6
14,5,9,21.3,14,0,2,17.3
14,5,9,22.4,14,0,3,23.1
14,5,9,21.6,14,0,4,8.4
14,5,9,3.5,14,0,6,6.5
14,5,9,5.4,14,0,7,20.9
14,5,9,22.0,14,0,8,17.3
14,5,9,37.1,14,0,10,16.2
14,5,9,74.6,14,0,11,12.9
14,5,9,17.3,14,1,2,20.6
14,5,9,26.2,14,1,3,9.7
14,5,9,28.8,14,1,4,29.9
14,5,9,16.6,14,1,6,15.5
14,5,9,18.0,14,1,7,6.0
14,5,9,36.4,14,1,8,22.4
14,5,9,18.4,14,1,10,16.6
14,5,9,17.0,14,1,11,17.1
14,5,9,22.4,14,2,3,23.8
14,5,9,16.6,14,2,4,20.9
14,5,9,17.7,14,2,6,21.6
14,5,9,4.2,14,2,7,18.8
14,5,9,15.0,14,2,8,18.4
14,5,9,4.5,14,2,10,18.8
14,5,9,18.0,14,2,11,11.2
14,5,9,11.1,14,3,4,20.9
14,5,9,28.1,14,3,6,19.5
14,5,9,7.8,14,3,7,33.2
14,5,9,8.1,14,3,8,6.7
14,5,9,7.2,14,3,10,18.0
14,5,9,4.5,14,3,11,5.7
14,5,9,3.8,14,4,6,26.0
14,5,9,15.5,14,4,7,24.2
14,5,9,35.4,14,4,8,85.3
14,5,9,4.7,14,4,10,4.2
14,5,9,17.7,14,4,11,5.8
14,5,9,22.0,14,6,7,23.1
14,5,9,6.6,14,6,8,14.4
14,5,9,26.0,14,6,10,18.8
14,5,9,16.6,14,6,11,7.5
14,5,9,9.5,14,7,8,17.7
14,5,9,9.3,14,7,10,27.4
14,5,9,8.4,14,7,11,26.0
14,5,9,22.4,14,8,10,13.7
14,5,9,17.3,14,8,11,14.4
14,5,9,5.2,14,10,11,7.1
14,5,10,22.0,14,0,1,38.6
14,5,10,26.0,14,0,2,18.4
14,5,10,15.5,14,0,3,15.2
14,5,10,8.0,14,0,4,18.2
14,5,10,40.0,14,0,6,3.5
14,5,10,11.6,14,0,7,20.2
14,5,10,11.4,14,0,8,23.8
14,5,10,50.1,14,0,9,22.0
14,5,10,18.0,14,0,11,18.0
14,5,10,17.6,14,1,2,22.0
14,5,10,39.3,14,1,3,9.7
14,5,10,10.3,14,1,4,18.3
14,5,10,6.0,14,1,6,5.4
14,5,10,25.6,14,1,7,19.8
14,5,10,38.9,14,1,8,19.8
14,5,10,20.6,14,1,9,34.2
14,5,10,35.3,14,1,11,13.3
14,5,10,20.9,14,2,3,32.0
14,5,10,31.7,14,2,4,40.0
14,5,10,22.4,14,2,6,15.2
14,5,10,18.0,14,2,7,16.2
14,5,10,19.5,14,2,8,19.8
14,5,10,18.4,14,2,9,27.2
14,5,10,12.0,14,2,11,3.7
14,5,10,6.0,14,3,4,5.9
14,5,10,18.0,14,3,6,6.3
14,5,10,33.5,14,3,7,20.6
14,5,10,18.8,14,3,8,19.1
14,5,10,19.8,14,3,9,5.3
14,5,10,9.7,14,3,11,4.6
14,5,10,4.5,14,4,6,40.7
14,5,10,13.5,14,4,7,32.1
14,5,10,21.6,14,4,8,19.5
14,5,10,18.8,14,4,9,31.7
14,5,10,19.5,14,4,11,2.9
14,5,10,15.5,14,6,7,17.3
14,5,10,4.2,14,6,8,16.2
14,5,10,3.9,14,6,9,4.4
14,5,10,18.4,14,6,11,9.4
14,5,10,26.0,14,7,8,18.0
14,5,10,15.9,14,7,9,0.0
14,5,10,15.9,14,7,11,5.5
14,5,10,3.5,14,8,9,6.8
14,5,10,5.0,14,8,11,16.6
14,5,10,17.0,14,9,11,4.1
14,5,11,10.0,14,0,1,18.8
14,5,11,6.9,14,0,2,20.2
14,5,11,6.9,14,0,3,20.9
14,5,11,3.3,14,0,4,18.0
14,5,11,5.7,14,0,6,3.8
14,5,11,6.7,14,0,7,41.4
14,5,11,3.5,14,0,8,17.0
14,5,11,6.7,14,0,9,16.6
14,5,11,10.1,14,0,10,5.3
14,5,11,6.8,14,1,2,79.3
14,5,11,4.3,14,1,3,32.8
14,5,11,7.1,14,1,4,18.4
14,5,11,6.5,14,1,6,25.2
14,5,11,6.2,14,1,7,6.0
14,5,11,7.4,14,1,8,19.1
14,5,11,12.3,14,1,9,28.4
14,5,11,4.9,14,1,10,15.2
14,5,11,8.8,14,2,3,8.7
14,5,11,7.6,14,2,4,10.3
14,5,11,6.1,14,2,6,7.3
14,5,11,13.0,14,2,7,0.0
14,5,11,3.9,14,2,8,21.6
14,5,11,6.1,14,2,9,18.4
14,5,11,4.6,14,2,10,18.0
14,5,11,4.2,14,3,4,31.4
14,5,11,3.6,14,3,6,23.8
14,5,11,6.7,14,3,7,23.1
14,5,11,3.5,14,3,8,20.9
14,5,11,4.3,14,3,9,4.3
14,5,11,4.7,14,3,10,4.2
14,5,11,11.3,14,4,6,29.2
14,5,11,6.8,14,4,7,18.8
14,5,11,9.6,14,4,8,4.6
14,5,11,3.5,14,4,9,15.5
14,5,11,4.7,14,4,10,5.4
14,5,11,4.3,14,6,7,54.8
14,5,11,3.4,14,6,8,5.4
14,5,11,8.5,14,6,9,8.7
14,5,11,3.7,14,6,10,17.3
14,5,11,9.4,14,7,8,16.6
14,5,11,6.1,14,7,9,17.3
14,5,11,4.0,14,7,10,13.2
14,5,11,3.5,14,8,9,15.9
14,5,11,9.6,14,8,10,31.4
14,5,11,3.3,14,9,10,17.0
14,6,7,18.8,14,0,1,28.1
14,6,7,19.5,14,0,2,17.7
14,6,7,19.8,14,0,3,34.2
14,6,7,19.1,14,0,4,21.6
14,6,7,14.4,14,0,5,14.8
14,6,7,19.5,14,0,8,16.6
14,6,7,7.2,14,0,9,15.1
14,6,7,23.1,14,0,10,19.1
14,6,7,18.4,14,0,11,6.6
14,6,7,17.7,14,1,2,21.6
14,6,7,16.6,14,1,3,12.5
14,6,7,26.0,14,1,4,22.4
14,6,7,25.2,14,1,5,7.8
14,6,7,6.5,14,1,8,4.3
14,6,7,10.7,14,1,9,9.2
14,6,7,36.8,14,1,10,16.6
14,6,7,7.0,14,1,11,10.2
14,6,7,15.5,14,2,3,29.9
14,6,7,15.2,14,2,4,17.0
14,6,7,5.0,14,2,5,12.0
14,6,7,3.9,14,2,8,5.6
14,6,7,20.6,14,2,9,20.6
14,6,7,16.2,14,2,10,22.7
14,6,7,11.2,14,2,11,6.4
14,6,7,19.1,14,3,4,24.9
14,6,7,14.0,14,3,5,8.5
14,6,7,3.4,14,3,8,18.0
14,6,7,10.2,14,3,9,6.2
14,6,7,3.9,14,3,10,107.9
14,6,7,3.4,14,3,11,2.2
14,6,7,13.3,14,4,5,15.0
14,6,7,6.0,14,4,8,8.7
14,6,7,5.4,14,4,9,17.3
14,6,7,19.8,14,4,10,3.5
14,6,7,3.8,14,4,11,6.2
14,6,7,3.8,14,5,8,0.0
14,6,7,3.5,14,5,9,17.7
14,6,7,55.1,14,5,10,14.1
14,6,7,15.2,14,5,11,9.0
14,6,7,5.8,14,8,9,20.9
14,6,7,21.3,14,8,10,16.6
14,6,7,3.9,14,8,11,27.5
14,6,7,24.5,14,9,10,38.2
14,6,7,24.9,14,9,11,13.7
14,6,7,21.3,14,10,11,5.1
14,6,8,14.8,14,0,1,18.0
14,6,8,19.5,14,0,2,16.2
14,6,8,14.8,14,0,3,18.0
14,6,8,20.9,14,0,4,27.8
14,6,8,22.7,14,0,5,20.6
14,6,8,3.8,14,0,7,4.4
14,6,8,17.3,14,0,9,40.0
14,6,8,14.8,14,0,10,35.7
14,6,8,4.5,14,0,11,5.7
14,6,8,16.2,14,1,2,13.7
14,6,8,15.9,14,1,3,22.7
14,6,8,16.6,14,1,4,7.2
14,6,8,13.7,14,1,5,8.6
14,6,8,15.5,14,1,7,7.5
14,6,8,15.9,14,1,9,42.5
14,6,8,29.2,14,1,10,17.0
14,6,8,17.0,14,1,11,8.5
14,6,8,19.1,14,2,3,15.9
14,6,8,26.0,14,2,4,28.1
14,6,8,14.9,14,2,5,10.8
14,6,8,7.4,14,2,7,6.9
14,6,8,11.9,14,2,9,7.1
14,6,8,7.7,14,2,10,35.7
14,6,8,16.0,14,2,11,8.2
14,6,8,18.0,14,3,4,20.9
14,6,8,21.3,14,3,5,8.7
14,6,8,15.5,14,3,7,31.3
14,6,8,19.5,14,3,9,3.7
14,6,8,16.6,14,3,10,23.4
14,6,8,18.4,14,3,11,8.7
14,6,8,35.0,14,4,5,11.6
14,6,8,22.4,14,4,7,14.4
14,6,8,24.5,14,4,9,19.8
14,6,8,24.9,14,4,10,4.4
14,6,8,17.7,14,4,11,10.3
14,6,8,15.5,14,5,7,21.6
14,6,8,26.3,14,5,9,20.9
14,6,8,33.5,14,5,10,18.0
14,6,8,19.8,14,5,11,11.4
14,6,8,6.7,14,7,9,17.1
14,6,8,18.4,14,7,10,31.0
14,6,8,4.1,14,7,11,3.7
14,6,8,22.7,14,9,10,24.9
14,6,8,17.3,14,9,11,5.0
14,6,8,21.3,14,10,11,21.2
14,6,9,5.9,14,0,1,15.1
14,6,9,5.8,14,0,2,18.4
14,6,9,31.5,14,0,3,21.8
14,6,9,4.8,14,0,4,22.0
14,6,9,31.7,14,0,5,19.1
14,6,9,16.9,14,0,7,31.4
14,6,9,65.6,14,0,8,17.3
14,6,9,17.3,14,0,10,6.4
14,6,9,17.7,14,0,11,6.4
14,6,9,36.8,14,1,2,17.0
14,6,9,30.6,14,1,3,20.9
14,6,9,31.4,14,1,4,38.2
14,6,9,41.1,14,1,5,8.9
14,6,9,4.1,14,1,7,21.3
14,6,9,22.0,14,1,8,22.7
14,6,9,43.2,14,1,10,21.3
14,6,9,6.1,14,1,11,11.3
14,6,9,14.8,14,2,3,21.6
14,6,9,41.4,14,2,4,25.4
14,6,9,17.0,14,2,5,11.6
14,6,9,20.2,14,2,7,3.5
14,6,9,17.0,14,2,8,24.9
14,6,9,3.5,14,2,10,32.8
14,6,9,20.2,14,2,11,6.3
14,6,9,11.2,14,3,4,2.1
14,6,9,11.4,14,3,5,6.0
14,6,9,18.9,14,3,7,7.5
14,6,9,20.8,14,3,8,16.6
14,6,9,20.6,14,3,10,5.3
14,6,9,6.5,14,3,11,5.9
14,6,9,16.2,14,4,5,17.3
14,6,9,17.3,14,4,7,14.8
14,6,9,5.2,14,4,8,17.7
14,6,9,23.1,14,4,10,22.4
14,6,9,18.0,14,4,11,35.1
14,6,9,3.5,14,5,7,23.4
14,6,9,16.2,14,5,8,18.8
14,6,9,16.6,14,5,10,32.8
14,6,9,34.2,14,5,11,6.4
14,6,9,26.0,14,7,8,16.2
14,6,9,18.4,14,7,10,22.0
14,6,9,21.3,14,7,11,4.1
14,6,9,28.1,14,8,10,22.0
14,6,9,15.4,14,8,11,4.7
14,6,9,14.4,14,10,11,7.8
14,6,10,22.4,14,0,1,17.7
14,6,10,23.8,14,0,2,14.8
14,6,10,18.4,14,0,3,10.8
14,6,10,40.4,14,0,4,36.0
14,6,10,3.5,14,0,5,26.9
14,6,10,20.9,14,0,7,5.0
14,6,10,17.0,14,0,8,19.8
14,6,10,19.1,14,0,9,27.0
14,6,10,18.0,14,0,11,6.4
14,6,10,4.6,14,1,2,8.4
14,6,10,5.9,14,1,3,19.1
14,6,10,27.0,14,1,4,40.0
14,6,10,35.7,14,1,5,12.7
14,6,10,22.4,14,1,7,3.7
14,6,10,11.6,14,1,8,18.8
14,6,10,20.9,14,1,9,32.4
14,6,10,18.4,14,1,11,14.1
14,6,10,7.8,14,2,3,5.9
14,6,10,30.6,14,2,4,34.6
14,6,10,17.7,14,2,5,6.0
14,6,10,3.6,14,2,7,18.4
14,6,10,22.4,14,2,8,9.1
14,6,10,19.5,14,2,9,35.7
14,6,10,20.9,14,2,11,13.8
14,6,10,26.7,14,3,4,30.3
14,6,10,12.3,14,3,5,4.8
14,6,10,3.6,14,3,7,21.6
14,6,10,22.0,14,3,8,17.7
14,6,10,24.9,14,3,9,18.4
14,6,10,15.9,14,3,11,6.1
14,6,10,6.6,14,4,5,9.7
14,6,10,17.1,14,4,7,19.5
14,6,10,15.1,14,4,8,35.0
14,6,10,14.8,14,4,9,19.1
14,6,10,19.3,14,4,11,6.2
14,6,10,14.8,14,5,7,13.4
14,6,10,4.2,14,5,8,18.4
14,6,10,19.5,14,5,9,10.4
14,6,10,14.8,14,5,11,5.5
14,6,10,30.6,14,7,8,15.2
14,6,10,34.2,14,7,9,23.4
14,6,10,17.7,14,7,11,8.1
14,6,10,25.6,14,8,9,26.0
14,6,10,9.0,14,8,11,5.4
14,6,10,21.3,14,9,11,5.0
14,6,11,15.0,14,0,1,35.0
14,6,11,12.3,14,0,2,4.5
14,6,11,8.0,14,0,3,36.8
14,6,11,4.3,14,0,4,21.3
14,6,11,12.8,14,0,5,28.6
14,6,11,12.7,14,0,7,21.3
14,6,11,5.9,14,0,8,10.5
14,6,11,3.9,14,0,9,20.2
14,6,11,7.1,14,0,10,22.4
14,6,11,5.4,14,1,2,4.5
14,6,11,13.6,14,1,3,43.2
14,6,11,4.2,14,1,4,4.6
14,6,11,28.7,14,1,5,13.6
14,6,11,8.1,14,1,7,15.5
14,6,11,8.2,14,1,8,34.2
14,6,11,6.0,14,1,9,8.5
14,6,11,6.2,14,1,10,31.4
14,6,11,10.1,14,2,3,24.9
14,6,11,9.3,14,2,4,24.9
14,6,11,11.8,14,2,5,48.3
14,6,11,8.0,14,2,7,17.3
14,6,11,14.4,14,2,8,6.6
14,6,11,8.0,14,2,9,34.2
14,6,11,7.8,14,2,10,16.2
14,6,11,12.8,14,3,4,4.0
14,6,11,23.9,14,3,5,17.0
14,6,11,13.7,14,3,7,18.8
14,6,11,35.7,14,3,8,4.0
14,6,11,19.2,14,3,9,6.8
14,6,11,12.0,14,3,10,4.3
14,6,11,31.1,14,4,5,19.5
14,6,11,7.7,14,4,7,7.9
14,6,11,4.7,14,4,8,26.0
14,6,11,8.6,14,4,9,18.0
14,6,11,9.8,14,4,10,22.7
14,6,11,24.7,14,5,7,19.8
14,6,11,8.0,14,5,8,6.3
14,6,11,8.8,14,5,9,19.1
14,6,11,11.2,14,5,10,22.0
14,6,11,5.0,14,7,8,0.0
14,6,11,4.5,14,7,9,36.0
14,6,11,3.9,14,7,10,17.0
14,6,11,4.8,14,8,9,17.7
14,6,11,5.7,14,8,10,36.8
14,6,11,8.6,14,9,10,18.8
14,7,8,19.1,14,0,1,6.5
14,7,8,6.2,14,0,2,6.6
14,7,8,15.2,14,0,3,4.6
14,7,8,16.5,14,0,4,23.4
14,7,8,4.4,14,0,5,11.0
14,7,8,4.3,14,0,6,15.2
14,7,8,3.9,14,0,9,21.3
14,7,8,3.4,14,0,10,20.2
14,7,8,6.1,14,0,11,6.6
14,7,8,16.2,14,1,2,14.8
14,7,8,16.6,14,1,3,4.5
14,7,8,23.1,14,1,4,10.7
14,7,8,56.6,14,1,5,52.3
14,7,8,30.3,14,1,6,5.1
14,7,8,4.7,14,1,9,3.8
14,7,8,8.0,14,1,10,22.7
14,7,8,19.8,14,1,11,8.3
14,7,8,16.7,14,2,3,23.4
14,7,8,26.0,14,2,4,4.0
14,7,8,23.8,14,2,5,7.6
14,7,8,18.4,14,2,6,6.1
14,7,8,11.8,14,2,9,5.8
14,7,8,27.0,14,2,10,33.5
14,7,8,6.8,14,2,11,6.8
14,7,8,26.7,14,3,4,22.3
14,7,8,52.6,14,3,5,17.9
14,7,8,27.8,14,3,6,13.7
14,7,8,12.6,14,3,9,3.3
14,7,8,45.8,14,3,10,17.0
14,7,8,21.6,14,3,11,5.7
14,7,8,10.6,14,4,5,12.7
14,7,8,19.1,14,4,6,5.4
14,7,8,18.8,14,4,9,21.6
14,7,8,28.1,14,4,10,3.5
14,7,8,23.1,14,4,11,2.9
14,7,8,7.1,14,5,6,14.8
14,7,8,14.4,14,5,9,22.4
14,7,8,12.5,14,5,10,27.4
14,7,8,16.6,14,5,11,3.4
14,7,8,9.4,14,6,9,3.9
14,7,8,10.3,14,6,10,16.2
14,7,8,7.5,14,6,11,10.2
14,7,8,23.1,14,9,10,3.5
14,7,8,26.3,14,9,11,8.7
14,7,8,23.1,14,10,11,3.7
14,7,9,23.4,14,0,1,13.0
14,7,9,6.5,14,0,2,5.5
14,7,9,19.2,14,0,3,15.5
14,7,9,3.6,14,0,4,16.6
14,7,9,4.0,14,0,5,16.6
14,7,9,20.6,14,0,6,20.6
14,7,9,8.3,14,0,8,7.6
14,7,9,17.4,14,0,10,9.9
14,7,9,21.3,14,0,11,8.6
14,7,9,11.2,14,1,2,18.4
14,7,9,18.3,14,1,3,12.8
14,7,9,13.2,14,1,4,19.4
14,7,9,23.1,14,1,5,4.5
14,7,9,21.6,14,1,6,5.4
14,7,9,3.6,14,1,8,32.8
14,7,9,3.4,14,1,10,15.5
14,7,9,6.3,14,1,11,6.5
14,7,9,35.3,14,2,3,32.4
14,7,9,4.8,14,2,4,35.3
14,7,9,3.4,14,2,5,3.8
14,7,9,18.4,14,2,6,19.5
14,7,9,40.0,14,2,8,16.6
14,7,9,15.5,14,2,10,6.7
14,7,9,15.2,14,2,11,6.8
14,7,9,19.9,14,3,4,18.7
14,7,9,15.4,14,3,5,3.3
14,7,9,15.7,14,3,6,28.8
14,7,9,21.8,14,3,8,15.2
14,7,9,16.2,14,3,10,19.1
14,7,9,9.7,14,3,11,9.7
14,7,9,3.5,14,4,5,17.6
14,7,9,18.0,14,4,6,20.2
14,7,9,3.4,14,4,8,7.0
14,7,9,44.7,14,4,10,6.9
14,7,9,4.3,14,4,11,6.5
14,7,9,6.0,14,5,6,17.3
14,7,9,44.3,14,5,8,31.2
14,7,9,12.3,14,5,10,4.0
14,7,9,8.0,14,5,11,3.6
14,7,9,22.0,14,6,8,15.2
14,7,9,19.1,14,6,10,18.4
14,7,9,25.2,14,6,11,9.5
14,7,9,29.6,14,8,10,35.3
14,7,9,58.0,14,8,11,5.8
14,7,9,17.3,14,10,11,8.7
14,7,10,3.7,14,0,1,3.9
14,7,10,19.5,14,0,2,11.9
14,7,10,18.8,14,0,3,23.1
14,7,10,25.6,14,0,4,25.9
14,7,10,33.2,14,0,5,6.1
14,7,10,23.1,14,0,6,13.4
14,7,10,12.6,14,0,8,30.6
14,7,10,7.1,14,0,9,41.4
14,7,10,17.3,14,0,11,9.7
14,7,10,19.8,14,1,2,24.9
14,7,10,19.1,14,1,3,17.7
14,7,10,45.8,14,1,4,37.1
14,7,10,19.1,14,1,5,12.2
14,7,10,25.2,14,1,6,27.7
14,7,10,4.0,14,1,8,21.3
14,7,10,20.2,14,1,9,3.5
14,7,10,7.0,14,1,11,5.1
14,7,10,24.2,14,2,3,17.3
14,7,10,37.1,14,2,4,39.3
14,7,10,3.8,14,2,5,9.9
14,7,10,18.8,14,2,6,68.1
14,7,10,6.5,14,2,8,19.1
14,7,10,10.5,14,2,9,26.7
14,7,10,20.6,14,2,11,4.6
14,7,10,23.8,14,3,4,25.2
14,7,10,4.6,14,3,5,12.9
14,7,10,9.2,14,3,6,4.5
14,7,10,13.4,14,3,8,37.8
14,7,10,17.0,14,3,9,8.5
14,7,10,3.7,14,3,11,11.7
14,7,10,25.6,14,4,5,9.3
14,7,10,13.9,14,4,6,18.4
14,7,10,35.3,14,4,8,6.9
14,7,10,6.3,14,4,9,15.3
14,7,10,13.3,14,4,11,8.7
14,7,10,14.4,14,5,6,12.6
14,7,10,3.6,14,5,8,21.6
14,7,10,16.5,14,5,9,26.3
14,7,10,19.5,14,5,11,7.8
14,7,10,18.4,14,6,8,39.6
14,7,10,21.6,14,6,9,19.5
14,7,10,18.8,14,6,11,11.2
14,7,10,18.4,14,8,9,29.2
14,7,10,27.0,14,8,11,5.8
14,7,10,3.5,14,9,11,10.2
14,7,11,11.1,14,0,1,11.5
14,7,11,11.3,14,0,2,21.3
14,7,11,5.2,14,0,3,17.3
14,7,11,4.1,14,0,4,18.0
14,7,11,22.6,14,0,5,20.5
14,7,11,3.5,14,0,6,7.0
14,7,11,10.1,14,0,8,18.4
14,7,11,4.0,14,0,9,18.0
14,7,11,3.9,14,0,10,18.4
14,7,11,6.1,14,1,2,31.4
14,7,11,3.4,14,1,3,4.1
14,7,11,4.3,14,1,4,19.1
14,7,11,13.5,14,1,5,19.1
14,7,11,3.3,14,1,6,11.2
14,7,11,3.8,14,1,8,18.8
14,7,11,6.4,14,1,9,19.1
14,7,11,3.3,14,1,10,18.8
14,7,11,4.5,14,2,3,20.6
14,7,11,12.6,14,2,4,16.2
14,7,11,19.2,14,2,5,21.3
14,7,11,8.6,14,2,6,15.2
14,7,11,3.7,14,2,8,4.3
14,7,11,3.3,14,2,9,18.4
14,7,11,28.9,14,2,10,38.9
14,7,11,3.9,14,3,4,7.3
14,7,11,7.4,14,3,5,17.6
14,7,11,6.8,14,3,6,22.0
14,7,11,3.8,14,3,8,25.2
14,7,11,4.8,14,3,9,4.3
14,7,11,5.3,14,3,10,3.9
14,7,11,15.7,14,4,5,17.1
14,7,11,3.4,14,4,6,42.2
14,7,11,5.7,14,4,8,32.1
14,7,11,7.3,14,4,9,17.0
14,7,11,9.4,14,4,10,3.3
14,7,11,15.9,14,5,6,58.4
14,7,11,19.9,14,5,8,4.2
14,7,11,9.6,14,5,9,17.3
14,7,11,11.3,14,5,10,4.8
14,7,11,3.2,14,6,8,17.7
14,7,11,6.4,14,6,9,19.8
14,7,11,3.9,14,6,10,15.2
14,7,11,4.3,14,8,9,17.0
14,7,11,7.3,14,8,10,20.9
14,7,11,4.2,14,9,10,16.2
14,8,9,21.6,14,0,1,7.6
14,8,9,8.6,14,0,2,5.8
14,8,9,13.7,14,0,3,13.1
14,8,9,4.1,14,0,4,19.1
14,8,9,15.9,14,0,5,11.7
14,8,9,26.5,14,0,6,2.2
14,8,9,14.8,14,0,7,41.5
14,8,9,25.2,14,0,10,19.8
14,8,9,3.6,14,0,11,5.9
14,8,9,4.0,14,1,2,14.3
14,8,9,18.3,14,1,3,32.3
14,8,9,19.8,14,1,4,18.8
14,8,9,17.7,14,1,5,9.1
14,8,9,6.5,14,1,6,19.1
14,8,9,3.6,14,1,7,7.2
14,8,9,3.8,14,1,10,20.6
14,8,9,18.8,14,1,11,6.0
14,8,9,27.8,14,2,3,37.1
14,8,9,3.4,14,2,4,19.8
14,8,9,18.8,14,2,5,8.2
14,8,9,13.8,14,2,6,6.8
14,8,9,4.0,14,2,7,8.4
14,8,9,13.7,14,2,10,7.6
14,8,9,20.9,14,2,11,12.7
14,8,9,23.8,14,3,4,7.0
14,8,9,14.5,14,3,5,12.3
14,8,9,38.9,14,3,6,35.0
14,8,9,30.3,14,3,7,11.0
14,8,9,24.9,14,3,10,22.0
14,8,9,22.7,14,3,11,11.5
14,8,9,19.8,14,4,5,4.8
14,8,9,19.1,14,4,6,62.0
14,8,9,19.1,14,4,7,5.8
14,8,9,27.0,14,4,10,22.4
14,8,9,22.4,14,4,11,23.4
14,8,9,17.7,14,5,6,19.1
14,8,9,15.2,14,5,7,7.2
14,8,9,3.8,14,5,10,17.7
14,8,9,21.3,14,5,11,9.2
14,8,9,23.4,14,6,7,17.0
14,8,9,20.2,14,6,10,29.2
14,8,9,15.5,14,6,11,3.8
14,8,9,19.5,14,7,10,1.8
14,8,9,19.1,14,7,11,12.8
14,8,9,18.8,14,10,11,8.5
14,8,10,9.6,14,0,1,6.7
14,8,10,19.5,14,0,2,26.3
14,8,10,22.0,14,0,3,16.6
14,8,10,27.8,14,0,4,26.0
14,8,10,4.0,14,0,5,17.7
14,8,10,68.6,14,0,6,14.3
14,8,10,3.6,14,0,7,6.7
14,8,10,22.0,14,0,9,35.7
14,8,10,7.7,14,0,11,10.8
14,8,10,17.3,14,1,2,7.6
14,8,10,21.3,14,1,3,4.6
14,8,10,36.0,14,1,4,45.4
14,8,10,18.8,14,1,5,16.1
14,8,10,41.8,14,1,6,29.9
14,8,10,3.4,14,1,7,17.3
14,8,10,4.0,14,1,9,20.9
14,8,10,18.0,14,1,11,39.4
14,8,10,18.0,14,2,3,4.7
14,8,10,18.0,14,2,4,27.2
14,8,10,6.4,14,2,5,13.0
14,8,10,19.5,14,2,6,32.8
14,8,10,32.1,14,2,7,20.6
14,8,10,22.0,14,2,9,69.5
14,8,10,22.0,14,2,11,9.1
14,8,10,22.0,14,3,4,28.1
14,8,10,19.3,14,3,5,32.3
14,8,10,18.8,14,3,6,3.4
14,8,10,7.8,14,3,7,13.4
14,8,10,33.5,14,3,9,3.8
14,8,10,20.2,14,3,11,9.8
14,8,10,17.4,14,4,5,4.4
14,8,10,27.8,14,4,6,13.6
14,8,10,26.2,14,4,7,18.0
14,8,10,13.6,14,4,9,22.4
14,8,10,6.8,14,4,11,10.1
14,8,10,58.0,14,5,6,20.6
14,8,10,21.6,14,5,7,6.9
14,8,10,6.9,14,5,9,5.0
14,8,10,15.9,14,5,11,9.4
14,8,10,27.4,14,6,7,19.5
