test_num,pinned_thread,thread1,thread2,thread1_wins,thread2_wins
14,31,22,54,502,498
14,32,22,54,502,498
14,33,22,54,500,500
14,34,22,54,500,500
14,35,22,54,501,499
14,36,22,54,500,500
14,37,22,54,497,503
14,38,22,54,502,498
14,39,22,54,502,498
14,40,22,54,500,500
14,41,22,54,500,500
14,42,22,54,502,498
14,43,22,54,493,507
14,44,22,54,499,501
14,45,22,54,500,500
14,46,22,54,500,500
14,47,22,54,500,500
14,48,22,54,500,500
14,49,22,54,504,496
14,50,22,54,500,500
14,51,22,54,508,492
14,52,22,54,499,501
14,53,22,54,493,507
14,54,22,54,500,500
14,55,22,54,496,504
14,56,22,54,498,502
14,57,22,54,502,498
14,58,22,54,499,501
14,59,22,54,500,500
14,60,22,54,500,500
14,61,22,54,499,501
14,62,22,54,500,500
14,63,22,54,499,501
14,0,23,55,498,502
14,1,23,55,501,499
14,2,23,55,500,500
14,3,23,55,501,499
14,4,23,55,501,499
14,5,23,55,502,498
14,6,23,55,501,499
14,7,23,55,500,500
14,8,23,55,501,499
14,9,23,55,500,500
14,10,23,55,500,500
14,11,23,55,501,499
14,12,23,55,497,503
14,13,23,55,500,500
14,14,23,55,504,496
14,15,23,55,498,502
14,16,23,55,499,501
14,17,23,55,500,500
14,18,23,55,498,502
14,19,23,55,501,499
14,20,23,55,501,499
14,21,23,55,500,500
14,22,23,55,500,500
14,23,23,55,500,500
14,24,23,55,499,501
14,25,23,55,499,501
14,26,23,55,504,496
14,27,23,55,498,502
14,28,23,55,504,496
14,29,23,55,501,499
14,30,23,55,501,499
14,31,23,55,500,500
14,32,23,55,500,500
14,33,23,55,500,500
14,34,23,55,500,500
14,35,23,55,501,499
14,36,23,55,499,501
14,37,23,55,500,500
14,38,23,55,499,501
14,39,23,55,500,500
14,40,23,55,501,499
14,41,23,55,500,500
14,42,23,55,500,500
14,43,23,55,500,500
14,44,23,55,498,502
14,45,23,55,502,498
14,46,23,55,502,498
14,47,23,55,500,500
14,48,23,55,501,499
14,49,23,55,501,499
14,50,23,55,502,498
14,51,23,55,500,500
14,52,23,55,499,501
14,53,23,55,500,500
14,54,23,55,502,498
14,55,23,55,500,500
14,56,23,55,502,498
14,57,23,55,501,499
14,58,23,55,501,499
14,59,23,55,500,500
14,60,23,55,502,498
14,61,23,55,500,500
14,62,23,55,499,501
14,63,23,55,500,500
14,0,24,56,499,501
14,1,24,56,500,500
14,2,24,56,501,499
14,3,24,56,499,501
14,4,24,56,501,499
14,5,24,56,501,499
14,6,24,56,500,500
14,7,24,56,501,499
14,8,24,56,500,500
14,9,24,56,498,502
14,10,24,56,499,501
14,11,24,56,497,503
14,12,24,56,499,501
14,13,24,56,507,493
14,14,24,56,500,500
14,15,24,56,495,505
14,16,24,56,501,499
14,17,24,56,501,499
14,18,24,56,501,499
14,19,24,56,502,498
14,20,24,56,502,498
14,21,24,56,497,503
14,22,24,56,500,500
14,23,24,56,501,499
14,24,24,56,500,500
14,25,24,56,503,497
14,26,24,56,499,501
14,27,24,56,501,499
14,28,24,56,501,499
14,29,24,56,500,500
14,30,24,56,503,497
14,31,24,56,500,500
14,32,24,56,502,498
14,33,24,56,499,501
14,34,24,56,501,499
14,35,24,56,501,499
14,36,24,56,500,500
14,37,24,56,500,500
14,38,24,56,499,501
14,39,24,56,500,500
14,40,24,56,500,500
14,41,24,56,500,500
14,42,24,56,505,495
14,43,24,56,501,499
14,44,24,56,500,500
14,45,24,56,502,498
14,46,24,56,500,500
14,47,24,56,499,501
14,48,24,56,501,499
14,49,24,56,501,499
14,50,24,56,501,499
14,51,24,56,501,499
14,52,24,56,500,500
14,53,24,56,498,502
14,54,24,56,500,500
14,55,24,56,502,498
14,56,24,56,500,500
14,57,24,56,502,498
14,58,24,56,499,501
14,59,24,56,499,501
14,60,24,56,500,500
14,61,24,56,500,500
14,62,24,56,500,500
14,63,24,56,501,499
14,0,25,57,502,498
14,1,25,57,501,499
14,2,25,57,498,502
14,3,25,57,500,500
14,4,25,57,496,504
14,5,25,57,501,499
14,6,25,57,499,501
14,7,25,57,501,499
14,8,25,57,502,498
14,9,25,57,501,499
14,10,25,57,505,495
14,11,25,57,500,500
14,12,25,57,503,497
14,13,25,57,499,501
14,14,25,57,500,500
14,15,25,57,500,500
14,16,25,57,498,502
14,17,25,57,502,498
14,18,25,57,500,500
14,19,25,57,499,501
14,20,25,57,495,505
14,21,25,57,500,500
14,22,25,57,499,501
14,23,25,57,501,499
14,24,25,57,501,499
14,25,25,57,399,601
14,26,25,57,502,498
14,27,25,57,501,499
14,28,25,57,499,501
14,29,25,57,500,500
14,30,25,57,499,501
14,31,25,57,501,499
14,32,25,57,506,494
14,33,25,57,500,500
14,34,25,57,501,499
14,35,25,57,499,501
14,36,25,57,500,500
14,37,25,57,500,500
14,38,25,57,504,496
14,39,25,57,500,500
14,40,25,57,503,497
14,41,25,57,499,501
14,42,25,57,504,496
14,43,25,57,500,500
14,44,25,57,501,499
14,45,25,57,501,499
14,46,25,57,501,499
14,47,25,57,498,502
14,48,25,57,500,500
14,49,25,57,499,501
14,50,25,57,500,500
14,51,25,57,502,498
14,52,25,57,501,499
14,53,25,57,498,502
14,54,25,57,506,494
14,55,25,57,501,499
14,56,25,57,497,503
14,57,25,57,500,500
14,58,25,57,504,496
14,59,25,57,500,500
14,60,25,57,499,501
14,61,25,57,500,500
14,62,25,57,498,502
14,63,25,57,501,499
14,0,26,58,501,499
14,1,26,58,501,499
14,2,26,58,500,500
14,3,26,58,499,501
14,4,26,58,500,500
14,5,26,58,499,501
14,6,26,58,500,500
14,7,26,58,502,498
14,8,26,58,500,500
14,9,26,58,500,500
14,10,26,58,502,498
14,11,26,58,500,500
14,12,26,58,502,498
14,13,26,58,502,498
14,14,26,58,499,501
14,15,26,58,499,501
14,16,26,58,500,500
14,17,26,58,501,499
14,18,26,58,500,500
14,19,26,58,500,500
14,20,26,58,500,500
14,21,26,58,501,499
14,22,26,58,502,498
14,23,26,58,502,498
14,24,26,58,500,500
14,25,26,58,498,502
14,26,26,58,500,500
14,27,26,58,498,502
14,28,26,58,501,499
14,29,26,58,500,500
14,30,26,58,500,500
14,31,26,58,500,500
14,32,26,58,499,501
14,33,26,58,501,499
14,34,26,58,500,500
14,35,26,58,502,498
14,36,26,58,499,501
14,37,26,58,504,496
14,38,26,58,503,497
14,39,26,58,500,500
14,40,26,58,496,504
14,41,26,58,502,498
14,42,26,58,500,500
14,43,26,58,497,503
14,44,26,58,501,499
14,45,26,58,503,497
14,46,26,58,499,501
14,47,26,58,504,496
14,48,26,58,499,501
14,49,26,58,499,501
14,50,26,58,500,500
14,51,26,58,501,499
14,52,26,58,500,500
14,53,26,58,501,499
14,54,26,58,501,499
14,55,26,58,502,498
14,56,26,58,500,500
14,57,26,58,504,496
14,58,26,58,500,500
14,59,26,58,503,497
14,60,26,58,500,500
14,61,26,58,500,500
14,62,26,58,501,499
14,63,26,58,499,501
14,0,27,59,500,500
14,1,27,59,500,500
14,2,27,59,501,499
14,3,27,59,500,500
14,4,27,59,499,501
14,5,27,59,498,502
14,6,27,59,500,500
14,7,27,59,500,500
14,8,27,59,500,500
14,9,27,59,500,500
14,10,27,59,501,499
14,11,27,59,499,501
14,12,27,59,500,500
14,13,27,59,497,503
14,14,27,59,503,497
14,15,27,59,498,502
14,16,27,59,501,499
14,17,27,59,499,501
14,18,27,59,495,505
14,19,27,59,499,501
14,20,27,59,502,498
14,21,27,59,499,501
14,22,27,59,500,500
14,23,27,59,501,499
14,24,27,59,497,503
14,25,27,59,501,499
14,26,27,59,501,499
14,27,27,59,500,500
14,28,27,59,499,501
14,29,27,59,500,500
14,30,27,59,502,498
14,31,27,59,502,498
14,32,27,59,501,499
14,33,27,59,501,499
14,34,27,59,502,498
14,35,27,59,501,499
14,36,27,59,501,499
14,37,27,59,501,499
14,38,27,59,503,497
14,39,27,59,501,499
14,40,27,59,503,497
14,41,27,59,500,500
14,42,27,59,502,498
14,43,27,59,500,500
14,44,27,59,494,506
14,45,27,59,501,499
14,46,27,59,499,501
14,47,27,59,500,500
14,48,27,59,498,502
14,49,27,59,500,500
14,50,27,59,497,503
14,51,27,59,500,500
14,52,27,59,503,497
14,53,27,59,500,500
14,54,27,59,501,499
14,55,27,59,501,499
14,56,27,59,500,500
14,57,27,59,500,500
14,58,27,59,500,500
14,59,27,59,500,500
14,60,27,59,500,500
14,61,27,59,501,499
14,62,27,59,500,500
14,63,27,59,499,501
14,0,28,60,500,500
14,1,28,60,500,500
14,2,28,60,500,500
14,3,28,60,502,498
14,4,28,60,500,500
14,5,28,60,501,499
14,6,28,60,500,500
14,7,28,60,501,499
14,8,28,60,502,498
14,9,28,60,500,500
14,10,28,60,502,498
14,11,28,60,500,500
14,12,28,60,501,499
14,13,28,60,505,495
14,14,28,60,500,500
14,15,28,60,505,495
14,16,28,60,498,502
14,17,28,60,500,500
14,18,28,60,500,500
14,19,28,60,499,501
14,20,28,60,504,496
14,21,28,60,500,500
14,22,28,60,500,500
14,23,28,60,500,500
14,24,28,60,501,499
14,25,28,60,500,500
14,26,28,60,499,501
14,27,28,60,503,497
14,28,28,60,500,500
14,29,28,60,497,503
14,30,28,60,499,501
14,31,28,60,497,503
14,32,28,60,501,499
14,33,28,60,501,499
14,34,28,60,500,500
14,35,28,60,500,500
14,36,28,60,500,500
14,37,28,60,500,500
14,38,28,60,501,499
14,39,28,60,499,501
14,40,28,60,499,501
14,41,28,60,500,500
14,42,28,60,502,498
14,43,28,60,499,501
14,44,28,60,499,501
14,45,28,60,499,501
14,46,28,60,501,499
14,47,28,60,497,503
14,48,28,60,497,503
14,49,28,60,500,500
14,50,28,60,501,499
14,51,28,60,498,502
14,52,28,60,500,500
14,53,28,60,501,499
14,54,28,60,499,501
14,55,28,60,500,500
14,56,28,60,499,501
14,57,28,60,498,502
14,58,28,60,500,500
14,59,28,60,497,503
14,60,28,60,500,500
14,61,28,60,501,499
14,62,28,60,500,500
14,63,28,60,492,508
14,0,29,61,501,499
14,1,29,61,500,500
14,2,29,61,501,499
14,3,29,61,499,501
14,4,29,61,502,498
14,5,29,61,499,501
14,6,29,61,500,500
14,7,29,61,499,501
14,8,29,61,500,500
14,9,29,61,499,501
14,10,29,61,502,498
14,11,29,61,500,500
14,12,29,61,497,503
14,13,29,61,500,500
14,14,29,61,498,502
14,15,29,61,500,500
14,16,29,61,502,498
14,17,29,61,499,501
14,18,29,61,500,500
14,19,29,61,500,500
14,20,29,61,499,501
14,21,29,61,500,500
14,22,29,61,500,500
14,23,29,61,499,501
14,24,29,61,505,495
14,25,29,61,498,502
14,26,29,61,499,501
14,27,29,61,501,499
14,28,29,61,500,500
14,29,29,61,500,500
14,30,29,61,500,500
14,31,29,61,502,498
14,32,29,61,500,500
14,33,29,61,502,498
14,34,29,61,497,503
14,35,29,61,500,500
14,36,29,61,499,501
14,37,29,61,501,499
14,38,29,61,496,504
14,39,29,61,500,500
14,40,29,61,501,499
14,41,29,61,500,500
14,42,29,61,498,502
14,43,29,61,500,500
14,44,29,61,500,500
14,45,29,61,499,501
14,46,29,61,499,501
14,47,29,61,501,499
14,48,29,61,508,492
14,49,29,61,501,499
14,50,29,61,501,499
14,51,29,61,496,504
14,52,29,61,502,498
14,53,29,61,499,501
14,54,29,61,496,504
14,55,29,61,500,500
14,56,29,61,495,505
14,57,29,61,500,500
14,58,29,61,501,499
14,59,29,61,500,500
14,60,29,61,504,496
14,61,29,61,500,500
14,62,29,61,499,501
14,63,29,61,500,500
14,0,30,62,501,499
14,1,30,62,501,499
14,2,30,62,501,499
14,3,30,62,491,509
14,4,30,62,500,500
14,5,30,62,498,502
14,6,30,62,501,499
14,7,30,62,495,505
14,8,30,62,501,499
14,9,30,62,500,500
14,10,30,62,505,495
14,11,30,62,503,497
14,12,30,62,500,500
14,13,30,62,497,503
14,14,30,62,501,499
14,15,30,62,497,503
14,16,30,62,500,500
14,17,30,62,501,499
14,18,30,62,499,501
14,19,30,62,497,503
14,20,30,62,500,500
14,21,30,62,500,500
14,22,30,62,501,499
14,23,30,62,500,500
14,24,30,62,500,500
14,25,30,62,500,500
14,26,30,62,498,502
14,27,30,62,507,493
14,28,30,62,502,498
14,29,30,62,500,500
14,30,30,62,500,500
14,31,30,62,501,499
14,32,30,62,499,501
14,33,30,62,502,498
14,34,30,62,500,500
14,35,30,62,501,499
14,36,30,62,500,500
14,37,30,62,502,498
14,38,30,62,502,498
14,39,30,62,499,501
14,40,30,62,500,500
14,41,30,62,500,500
14,42,30,62,500,500
14,43,30,62,498,502
14,44,30,62,500,500
14,45,30,62,501,499
14,46,30,62,499,501
14,47,30,62,500,500
14,48,30,62,500,500
14,49,30,62,499,501
14,50,30,62,501,499
14,51,30,62,491,509
14,52,30,62,501,499
14,53,30,62,501,499
14,54,30,62,499,501
14,55,30,62,501,499
14,56,30,62,500,500
14,57,30,62,500,500
14,58,30,62,501,499
14,59,30,62,501,499
14,60,30,62,501,499
14,61,30,62,499,501
14,62,30,62,500,500
14,63,30,62,500,500
14,0,31,63,500,500
14,1,31,63,502,498
14,2,31,63,499,501
14,3,31,63,501,499
14,4,31,63,501,499
14,5,31,63,501,499
14,6,31,63,502,498
14,7,31,63,500,500
14,8,31,63,501,499
14,9,31,63,498,502
14,10,31,63,502,498
14,11,31,63,500,500
14,12,31,63,504,496
14,13,31,63,499,501
14,14,31,63,501,499
14,15,31,63,500,500
14,16,31,63,495,505
14,17,31,63,502,498
14,18,31,63,497,503
14,19,31,63,500,500
14,20,31,63,499,501
14,21,31,63,500,500
14,22,31,63,498,502
14,23,31,63,500,500
14,24,31,63,502,498
14,25,31,63,502,498
14,26,31,63,502,498
14,27,31,63,502,498
14,28,31,63,498,502
14,29,31,63,503,497
14,30,31,63,500,500
14,31,31,63,498,502
14,32,31,63,502,498
14,33,31,63,502,498
14,34,31,63,500,500
14,35,31,63,500,500
14,36,31,63,500,500
14,37,31,63,500,500
14,38,31,63,500,500
14,39,31,63,500,500
14,40,31,63,502,498
14,41,31,63,500,500
14,42,31,63,501,499
14,43,31,63,501,499
14,44,31,63,502,498
14,45,31,63,500,500
14,46,31,63,499,501
14,47,31,63,506,494
14,48,31,63,498,502
14,49,31,63,500,500
14,50,31,63,499,501
14,51,31,63,500,500
14,52,31,63,501,499
14,53,31,63,501,499
14,54,31,63,503,497
14,55,31,63,501,499
14,56,31,63,501,499
14,57,31,63,501,499
14,58,31,63,501,499
14,59,31,63,500,500
14,60,31,63,501,499
14,61,31,63,498,502
14,62,31,63,501,499
14,63,31,63,500,500
15,0,0,32,500,500
15,1,0,32,501,499
15,2,0,32,499,501
15,3,0,32,497,503
15,4,0,32,500,500
15,5,0,32,501,499
15,6,0,32,501,499
15,7,0,32,503,497
15,8,0,32,501,499
15,9,0,32,498,502
15,10,0,32,500,500
15,11,0,32,500,500
15,12,0,32,500,500
15,13,0,32,490,510
15,14,0,32,501,499
15,15,0,32,499,501
15,16,0,32,500,500
15,17,0,32,501,499
15,18,0,32,500,500
15,19,0,32,499,501
15,20,0,32,500,500
15,21,0,32,501,499
15,22,0,32,500,500
15,23,0,32,501,499
15,24,0,32,500,500
15,25,0,32,498,502
15,26,0,32,499,501
15,27,0,32,499,501
15,28,0,32,501,499
15,29,0,32,500,500
15,30,0,32,500,500
15,31,0,32,502,498
15,32,0,32,500,500
15,33,0,32,499,501
15,34,0,32,500,500
15,35,0,32,499,501
15,36,0,32,500,500
15,37,0,32,501,499
15,38,0,32,502,498
15,39,0,32,498,502
15,40,0,32,499,501
15,41,0,32,501,499
15,42,0,32,500,500
15,43,0,32,493,507
15,44,0,32,500,500
15,45,0,32,501,499
15,46,0,32,502,498
15,47,0,32,499,501
15,48,0,32,499,501
15,49,0,32,503,497
15,50,0,32,500,500
15,51,0,32,501,499
15,52,0,32,501,499
15,53,0,32,501,499
15,54,0,32,502,498
15,55,0,32,498,502
15,56,0,32,501,499
15,57,0,32,500,500
15,58,0,32,501,499
15,59,0,32,499,501
15,60,0,32,500,500
15,61,0,32,501,499
15,62,0,32,499,501
15,63,0,32,499,501
15,0,1,33,499,501
15,1,1,33,500,500
15,2,1,33,500,500
15,3,1,33,499,501
15,4,1,33,499,501
15,5,1,33,500,500
15,6,1,33,503,497
15,7,1,33,500,500
15,8,1,33,496,504
15,9,1,33,501,499
15,10,1,33,502,498
15,11,1,33,501,499
15,12,1,33,497,503
15,13,1,33,501,499
15,14,1,33,501,499
15,15,1,33,500,500
15,16,1,33,500,500
15,17,1,33,500,500
15,18,1,33,502,498
15,19,1,33,500,500
15,20,1,33,500,500
15,21,1,33,500,500
15,22,1,33,501,499
15,23,1,33,499,501
15,24,1,33,499,501
15,25,1,33,500,500
15,26,1,33,502,498
15,27,1,33,500,500
15,28,1,33,501,499
15,29,1,33,501,499
15,30,1,33,498,502
15,31,1,33,498,502
15,32,1,33,502,498
15,33,1,33,500,500
15,34,1,33,500,500
15,35,1,33,501,499
15,36,1,33,502,498
15,37,1,33,501,499
15,38,1,33,498,502
15,39,1,33,499,501
15,40,1,33,498,502
15,41,1,33,500,500
15,42,1,33,503,497
15,43,1,33,500,500
15,44,1,33,501,499
15,45,1,33,500,500
15,46,1,33,499,501
15,47,1,33,499,501
15,48,1,33,504,496
15,49,1,33,499,501
15,50,1,33,506,494
15,51,1,33,497,503
15,52,1,33,500,500
15,53,1,33,498,502
15,54,1,33,500,500
15,55,1,33,500,500
15,56,1,33,500,500
15,57,1,33,500,500
15,58,1,33,501,499
15,59,1,33,500,500
15,60,1,33,501,499
15,61,1,33,502,498
15,62,1,33,501,499
15,63,1,33,500,500
15,0,2,34,501,499
15,1,2,34,501,499
15,2,2,34,500,500
15,3,2,34,502,498
15,4,2,34,499,501
15,5,2,34,503,497
15,6,2,34,502,498
15,7,2,34,502,498
15,8,2,34,500,500
15,9,2,34,490,510
15,10,2,34,503,497
15,11,2,34,503,497
15,12,2,34,500,500
15,13,2,34,496,504
15,14,2,34,502,498
15,15,2,34,501,499
15,16,2,34,499,501
15,17,2,34,503,497
15,18,2,34,500,500
15,19,2,34,502,498
15,20,2,34,498,502
15,21,2,34,502,498
15,22,2,34,501,499
15,23,2,34,495,505
15,24,2,34,500,500
15,25,2,34,498,502
15,26,2,34,499,501
15,27,2,34,502,498
15,28,2,34,501,499
15,29,2,34,502,498
15,30,2,34,500,500
15,31,2,34,502,498
15,32,2,34,499,501
15,33,2,34,503,497
15,34,2,34,500,500
15,35,2,34,499,501
15,36,2,34,500,500
15,37,2,34,499,501
15,38,2,34,499,501
15,39,2,34,501,499
15,40,2,34,500,500
15,41,2,34,502,498
15,42,2,34,500,500
15,43,2,34,499,501
15,44,2,34,500,500
15,45,2,34,490,510
15,46,2,34,501,499
15,47,2,34,502,498
15,48,2,34,501,499
15,49,2,34,498,502
15,50,2,34,500,500
15,51,2,34,494,506
15,52,2,34,500,500
15,53,2,34,501,499
15,54,2,34,501,499
15,55,2,34,502,498
15,56,2,34,500,500
15,57,2,34,498,502
15,58,2,34,504,496
15,59,2,34,502,498
15,60,2,34,500,500
15,61,2,34,500,500
15,62,2,34,498,502
15,63,2,34,501,499
15,0,3,35,501,499
15,1,3,35,502,498
15,2,3,35,499,501
15,3,3,35,500,500
15,4,3,35,501,499
15,5,3,35,502,498
15,6,3,35,497,503
15,7,3,35,501,499
15,8,3,35,496,504
15,9,3,35,500,500
15,10,3,35,501,499
15,11,3,35,500,500
15,12,3,35,502,498
15,13,3,35,500,500
15,14,3,35,500,500
15,15,3,35,500,500
15,16,3,35,498,502
15,17,3,35,500,500
15,18,3,35,502,498
15,19,3,35,500,500
15,20,3,35,501,499
15,21,3,35,501,499
15,22,3,35,502,498
15,23,3,35,501,499
15,24,3,35,502,498
15,25,3,35,500,500
15,26,3,35,502,498
15,27,3,35,499,501
15,28,3,35,499,501
15,29,3,35,502,498
15,30,3,35,498,502
15,31,3,35,500,500
15,32,3,35,499,501
15,33,3,35,500,500
15,34,3,35,499,501
15,35,3,35,500,500
15,36,3,35,502,498
15,37,3,35,500,500
15,38,3,35,509,491
15,39,3,35,500,500
15,40,3,35,499,501
15,41,3,35,500,500
15,42,3,35,501,499
15,43,3,35,500,500
15,44,3,35,504,496
15,45,3,35,500,500
15,46,3,35,500,500
15,47,3,35,499,501
15,48,3,35,502,498
15,49,3,35,499,501
15,50,3,35,492,508
15,51,3,35,500,500
15,52,3,35,501,499
15,53,3,35,500,500
15,54,3,35,500,500
15,55,3,35,503,497
15,56,3,35,502,498
15,57,3,35,502,498
15,58,3,35,502,498
15,59,3,35,501,499
15,60,3,35,501,499
15,61,3,35,499,501
15,62,3,35,502,498
15,63,3,35,500,500
15,0,4,36,500,500
15,1,4,36,500,500
15,2,4,36,498,502
15,3,4,36,502,498
15,4,4,36,500,500
15,5,4,36,499,501
15,6,4,36,502,498
15,7,4,36,497,503
15,8,4,36,499,501
15,9,4,36,500,500
15,10,4,36,500,500
15,11,4,36,501,499
15,12,4,36,499,501
15,13,4,36,498,502
15,14,4,36,500,500
15,15,4,36,502,498
15,16,4,36,500,500
15,17,4,36,502,498
15,18,4,36,499,501
15,19,4,36,491,509
15,20,4,36,500,500
15,21,4,36,504,496
15,22,4,36,500,500
15,23,4,36,500,500
15,24,4,36,500,500
15,25,4,36,502,498
15,26,4,36,500,500
15,27,4,36,501,499
15,28,4,36,500,500
15,29,4,36,499,501
15,30,4,36,500,500
15,31,4,36,496,504
15,32,4,36,499,501
15,33,4,36,503,497
15,34,4,36,500,500
15,35,4,36,502,498
15,36,4,36,500,500
15,37,4,36,495,505
15,38,4,36,500,500
15,39,4,36,504,496
15,40,4,36,501,499
15,41,4,36,502,498
15,42,4,36,500,500
15,43,4,36,502,498
15,44,4,36,501,499
15,45,4,36,500,500
15,46,4,36,500,500
15,47,4,36,498,502
15,48,4,36,502,498
15,49,4,36,505,495
15,50,4,36,500,500
15,51,4,36,501,499
15,52,4,36,500,500
15,53,4,36,501,499
15,54,4,36,502,498
15,55,4,36,500,500
15,56,4,36,500,500
15,57,4,36,503,497
15,58,4,36,500,500
15,59,4,36,499,501
15,60,4,36,500,500
15,61,4,36,501,499
15,62,4,36,500,500
15,63,4,36,499,501
15,0,5,37,500,500
15,1,5,37,499,501
15,2,5,37,497,503
15,3,5,37,500,500
15,4,5,37,499,501
15,5,5,37,500,500
15,6,5,37,502,498
15,7,5,37,501,499
15,8,5,37,502,498
15,9,5,37,500,500
15,10,5,37,504,496
15,11,5,37,499,501
15,12,5,37,503,497
15,13,5,37,500,500
15,14,5,37,500,500
15,15,5,37,500,500
15,16,5,37,505,495
15,17,5,37,500,500
15,18,5,37,501,499
15,19,5,37,500,500
15,20,5,37,500,500
15,21,5,37,500,500
15,22,5,37,501,499
15,23,5,37,500,500
15,24,5,37,500,500
15,25,5,37,500,500
15,26,5,37,504,496
15,27,5,37,500,500
15,28,5,37,501,499
15,29,5,37,500,500
15,30,5,37,503,497
15,31,5,37,500,500
15,32,5,37,501,499
15,33,5,37,501,499
15,34,5,37,500,500
15,35,5,37,501,499
15,36,5,37,500,500
15,37,5,37,500,500
15,38,5,37,500,500
15,39,5,37,501,499
15,40,5,37,500,500
15,41,5,37,500,500
15,42,5,37,498,502
15,43,5,37,500,500
15,44,5,37,500,500
15,45,5,37,500,500
15,46,5,37,502,498
15,47,5,37,497,503
15,48,5,37,500,500
15,49,5,37,500,500
15,50,5,37,501,499
15,51,5,37,500,500
15,52,5,37,502,498
15,53,5,37,500,500
15,54,5,37,499,501
15,55,5,37,501,499
15,56,5,37,500,500
15,57,5,37,500,500
15,58,5,37,500,500
15,59,5,37,500,500
15,60,5,37,502,498
15,61,5,37,500,500
15,62,5,37,500,500
15,63,5,37,500,500
15,0,6,38,501,499
15,1,6,38,498,502
15,2,6,38,500,500
15,3,6,38,504,496
15,4,6,38,499,501
15,5,6,38,502,498
15,6,6,38,500,500
15,7,6,38,501,499
15,8,6,38,501,499
15,9,6,38,500,500
15,10,6,38,501,499
15,11,6,38,495,505
15,12,6,38,501,499
15,13,6,38,487,513
15,14,6,38,501,499
15,15,6,38,500,500
15,16,6,38,501,499
15,17,6,38,501,499
15,18,6,38,500,500
15,19,6,38,500,500
15,20,6,38,500,500
15,21,6,38,502,498
15,22,6,38,500,500
15,23,6,38,500,500
15,24,6,38,502,498
15,25,6,38,498,502
15,26,6,38,500,500
15,27,6,38,500,500
15,28,6,38,499,501
15,29,6,38,501,499
15,30,6,38,503,497
15,31,6,38,501,499
15,32,6,38,500,500
15,33,6,38,501,499
15,34,6,38,500,500
15,35,6,38,503,497
15,36,6,38,500,500
15,37,6,38,501,499
15,38,6,38,500,500
15,39,6,38,500,500
15,40,6,38,501,499
15,41,6,38,500,500
15,42,6,38,500,500
15,43,6,38,502,498
15,44,6,38,504,496
15,45,6,38,489,511
15,46,6,38,500,500
15,47,6,38,487,513
15,48,6,38,502,498
15,49,6,38,501,499
15,50,6,38,500,500
15,51,6,38,504,496
15,52,6,38,500,500
15,53,6,38,500,500
15,54,6,38,499,501
15,55,6,38,499,501
15,56,6,38,500,500
15,57,6,38,499,501
15,58,6,38,500,500
15,59,6,38,501,499
15,60,6,38,500,500
15,61,6,38,502,498
15,62,6,38,500,500
15,63,6,38,500,500
15,0,7,39,500,500
15,1,7,39,500,500
15,2,7,39,500,500
15,3,7,39,500,500
15,4,7,39,500,500
15,5,7,39,500,500
15,6,7,39,503,497
15,7,7,39,500,500
15,8,7,39,503,497
15,9,7,39,500,500
15,10,7,39,502,498
15,11,7,39,501,499
15,12,7,39,500,500
15,13,7,39,501,499
15,14,7,39,501,499
15,15,7,39,500,500
15,16,7,39,503,497
15,17,7,39,500,500
15,18,7,39,503,497
15,19,7,39,500,500
15,20,7,39,499,501
15,21,7,39,500,500
15,22,7,39,501,499
15,23,7,39,500,500
15,24,7,39,500,500
15,25,7,39,501,499
15,26,7,39,499,501
15,27,7,39,500,500
15,28,7,39,499,501
15,29,7,39,501,499
15,30,7,39,500,500
15,31,7,39,503,497
15,32,7,39,491,509
15,33,7,39,500,500
15,34,7,39,502,498
15,35,7,39,501,499
15,36,7,39,499,501
15,37,7,39,500,500
15,38,7,39,503,497
15,39,7,39,272,728
15,40,7,39,501,499
15,41,7,39,500,500
15,42,7,39,495,505
15,43,7,39,501,499
15,44,7,39,500,500
15,45,7,39,500,500
15,46,7,39,497,503
15,47,7,39,499,501
15,48,7,39,498,502
15,49,7,39,501,499
15,50,7,39,501,499
15,51,7,39,500,500
15,52,7,39,500,500
15,53,7,39,500,500
15,54,7,39,501,499
15,55,7,39,500,500
15,56,7,39,499,501
15,57,7,39,500,500
15,58,7,39,499,501
15,59,7,39,500,500
15,60,7,39,497,503
15,61,7,39,500,500
15,62,7,39,501,499
15,63,7,39,500,500
15,0,8,40,501,499
15,1,8,40,491,509
15,2,8,40,500,500
15,3,8,40,497,503
15,4,8,40,499,501
15,5,8,40,503,497
15,6,8,40,500,500
15,7,8,40,507,493
15,8,8,40,501,499
15,9,8,40,505,495
15,10,8,40,500,500
15,11,8,40,500,500
15,12,8,40,500,500
15,13,8,40,496,504
15,14,8,40,501,499
15,15,8,40,494,506
15,16,8,40,500,500
15,17,8,40,500,500
15,18,8,40,501,499
15,19,8,40,497,503
15,20,8,40,501,499
15,21,8,40,499,501
15,22,8,40,502,498
15,23,8,40,499,501
15,24,8,40,500,500
15,25,8,40,499,501
15,26,8,40,500,500
15,27,8,40,493,507
15,28,8,40,500,500
15,29,8,40,498,502
15,30,8,40,499,501
15,31,8,40,499,501
15,32,8,40,499,501
15,33,8,40,498,502
15,34,8,40,501,499
15,35,8,40,501,499
15,36,8,40,500,500
15,37,8,40,497,503
15,38,8,40,500,500
15,39,8,40,500,500
15,40,8,40,500,500
15,41,8,40,498,502
